note,date updated,status,publication_title_original,publication_title_transliteration,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,location,title_notes,staff_notes,vendor_id,oclc_collection_name,oclc_collection_id,oclc_entry_id,oclc_linkscheme,oclc_number,ACTION,Aleph BSN,publication_type,date_monograph_published_print,date_monograph_published_online,monograph_volume,monograph_edition,first_editor,parent_publication_title_id,preceding_publication_title_id,access_type,previous_url
New line added 1-26-21 gm,,new title,"Linked open data for the ancient Mediterranean: structures, practices, prospects",,,,,,,,,,http://hdl.handle.net/2333.1/gqnk9kz2,Sarah E. Bond,gqnk9kz2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1232925682,,1232925682,raw,007928743,monograph,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,in progress,The admonitions of an Egyptian sage from a hieratic papyrus in Leiden(Pap. Leiden 344 recto),,,,,,,,,,http://hdl.handle.net/2333.1/gqnk9kwk,Sir Alan Gardiner,gqnk9kwk,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,raw,003458981,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Catalogue of textiles from burying-grounds in Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/2ngf25jv,,2ngf25jv,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,610162165,,610162165,raw,003497678,,,,,,,,,free,
MarcEdit & local record update needed (mismatched 079; OCLC# here is correct). New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Denkmaeler aus Aegypten und Aethiopien nach den zeichnungen der von Seiner Majestaet dem koenige von Preussen Friedrich Wilhelm IV 1-2,,,,,,,,,,http://hdl.handle.net/2333.1/c59zwdt8,,c59zwdt8,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,735043682,,735043682,raw,003498351,,,,,,,,,free,
MarcEdit & local record update needed (mismatched 079; OCLC# here is correct). New line added 4-12-21 JAS. BSN added 4-22-21 GM,,in progress,Denkmaeler aus Aegypten und Aethiopien nach den zeichnungen der von Seiner Majestaet dem koenige von Preussen Friedrich Wilhelm IV 3-4,,,,,,,,,,http://hdl.handle.net/2333.1/gxd25fbt,,gxd25fbt,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,raw,003498351,,,,,,,,,free,
MarcEdit & local record update needed (mismatched 079; OCLC# here is correct). New line added 4-12-21 JAS. BSN added 4-22-21 GM,,in progress,Denkmaeler aus Aegypten und Aethiopien nach den zeichnungen der von Seiner Majestaet dem koenige von Preussen Friedrich Wilhelm IV 5,,,,,,,,,,http://hdl.handle.net/2333.1/7d7wmd94,,7d7wmd94,,,,,,,,,Ancient World Digital Library,global.5644.217,,,,raw,003498351,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Egypt ancient sites and modern scenes,,,,,,,,,,http://hdl.handle.net/2333.1/v15dvf7s,,v15dvf7s,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,614948211,,614948211,raw,003497715,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Fouilles à Dahchour,,,,,,,,,,http://hdl.handle.net/2333.1/t1g1k6zd,,t1g1k6zd,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,707077354,,707077354,raw,003497744,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,A history of Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/3bk3jmkj,,3bk3jmkj,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,824682867,,824682867,raw,003497813,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,A history of Egypt from the earliest times to the Persian conquest,,,,,,,,,,http://hdl.handle.net/2333.1/hx3ffnjh,,hx3ffnjh,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,679372248,,679372248,raw,003497805,,,,,,,,,free,
MarcEdit & local record edit needed (correct OCLC match given here). New line added 4-12-21 JAS,,new title,Lady Duff Gordon's letters from Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/7wm380x6,,7wm380x6,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,276867536,,276867536,raw,003497873,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Lahun,,,,,,,,,,http://hdl.handle.net/2333.1/63xsjdvn,,63xsjdvn,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1047508284,,1047508284,raw,003497845,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Lettres de Champollion le jeune 30,,,,,,,,,,http://hdl.handle.net/2333.1/47d7wx3m,,47d7wx3m,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,672618678 ,,672618678 ,raw,003497878,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Metallgefässe,,,,,,,,,,http://hdl.handle.net/2333.1/37pvmpvc,,37pvmpvc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,733974724,,733974724,raw,003497973,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS. BSN added 4-22-21 GM,,new title,Les monuments dits Hycsos,,,,,,,,,,http://hdl.handle.net/2333.1/1c5b064w,,1c5b064w,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682454989,,682454989,raw,003498373,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Papyrus funéraires de la XXIe dynastie v.1,,,,,,,,,,http://hdl.handle.net/2333.1/189328g9,,189328g9,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,672642237,,672642237,raw,003498050,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Papyrus funéraires de la XXIe dynastie v.2,,,,,,,,,,http://hdl.handle.net/2333.1/wh70s82r,,wh70s82r,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,672642237,,672642237,raw,003498050,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Ruines et paysages d'Égypte,,,,,,,,,,http://hdl.handle.net/2333.1/z8w9gv18,,z8w9gv18,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,908790484,,908790484,raw,003498102,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,Scarabs and cylinders with names,,,,,,,,,,http://hdl.handle.net/2333.1/fbg79prj,,fbg79prj,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,55858262,,55858262,raw,003498107,,,,,,,,,free,
New line added 4-12-21 JAS,,new title,The tomb of Thoutmôsis IV v.15,,,,,,,,,,http://hdl.handle.net/2333.1/cc2fr88h,,cc2fr88h,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,902871320,,902871320,raw,003498145,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Travels in the Upper Egyptian deserts,,,,,,,,,,http://hdl.handle.net/2333.1/kwh7134n,,kwh7134n,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,654489440,,654489440,raw,003498230,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Une rue de tombeaux à Saqqarah v.1,,,,,,,,,,http://hdl.handle.net/2333.1/bcc2g22t,,bcc2g22t,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681407648,,681407648,raw,003498323,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Une rue de tombeaux à Saqqarah v.2,,,,,,,,,,http://hdl.handle.net/2333.1/6q573z74,,6q573z74,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681407648,,681407648,raw,003498323,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 1-3,,,,,,,,,,http://hdl.handle.net/2333.1/2z34txrw,,2z34txrw,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 8-9,,,,,,,,,,http://hdl.handle.net/2333.1/z612jxf7,,z612jxf7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 10:1,,,,,,,,,,http://hdl.handle.net/2333.1/tdz08wz2,,tdz08wz2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 11,,,,,,,,,,http://hdl.handle.net/2333.1/pnvx0wft,,pnvx0wft,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 12,,,,,,,,,,http://hdl.handle.net/2333.1/jwstqvvv,,jwstqvvv,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 13,,,,,,,,,,http://hdl.handle.net/2333.1/f4qrfvbr,,f4qrfvbr,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 4-12-21 JAS,,new title,Untersuchungen zur geschichte und altertumskunde Aegyptens 15,,,,,,,,,,http://hdl.handle.net/2333.1/9ghx3rh7,,9ghx3rh7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,846440549,,846440549,raw,003498337,,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,A handbook of the Egyptian rooms,,,,,,,,,,http://hdl.handle.net/2333.1/vt4b8sz6,,vt4b8sz6,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,903451319,,903451319,raw,003497790,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Abydos v.22,,,,,,,,,,http://hdl.handle.net/2333.1/3j9kdg1p,,3j9kdg1p,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,603060474,,603060474,raw,003458967,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Abydos v.24,,,,,,,,,,http://hdl.handle.net/2333.1/79cnpghk,,79cnpghk,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,603060474,,603060474,raw,003458967,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Catalogue raisonné et historique des antiquités découvertes en Egypte,,,,,,,,,,http://hdl.handle.net/2333.1/6djhb61z,,6djhb61z,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,682197390,,682197390,raw,003497375,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Der Porträtkopf der Königin Teje im Besitz von Dr. James Simon in Berlin v.18,,,,,,,,,,http://hdl.handle.net/2333.1/mpg4fftq,,mpg4fftq,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746103147,,746103147,raw,003498354,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,"Die aegyptischen denkmäler in St. Petersburg, Helsingfors, Upsala und Copenhagen",,,,,,,,,,http://hdl.handle.net/2333.1/w3r22k37,,w3r22k37,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,679331453,,679331453,raw,003498362,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Egypt painted and described,,,,,,,,,,http://hdl.handle.net/2333.1/fqz61cnn,R. Talbot Kelly,fqz61cnn,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,654957362,,654957362,raw,003497731,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,El Bersheh,,,,,,,,,,http://hdl.handle.net/2333.1/2jm647ts,Percy E. Newberry,2jm647ts,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,780151927,,780151927,raw,003497738,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Kunstwerke aus El-Amarna Bd.1,,,,,,,,,,http://hdl.handle.net/2333.1/kd51cgf0,Heinrich Schäfer,kd51cgf0,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,685208042,,685208042,raw,003497839,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Kunstwerke aus El-Amarna Bd.2,,,,,,,,,,http://hdl.handle.net/2333.1/fn2z3fzs,Heinrich Schäfer,fn2z3fzs,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,685208042,,685208042,raw,003497839,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Luxor & its temples,,,,,,,,,,http://hdl.handle.net/2333.1/qz612vsg,A.M. Blackman,qz612vsg,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,602249610,,602249610,raw,003497886,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Modern Egypt and Thebes,,,,,,,,,,http://hdl.handle.net/2333.1/ffbg7mgm,Gardner Wilkinson,ffbg7mgm,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,285093691,,285093691,raw,003498023,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,The monuments of Upper Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/612jmh53,Auguste Mariette,612jmh53,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,600938528,,600938528,raw,003498031,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,"Tools and weapons illustrated by the Egyptian collection in University College, London, and 2,000 outlines from other sources",,,,,,,,,,http://hdl.handle.net/2333.1/qnk993p1,W.M. Flinders Petrie,qnk993p1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,654516560,,654516560,raw,003498228,monograph,,,,,,,,free,
MarcEdit needed. New line added 5-18-21 gm,,new title,Two Theban princes,,,,,,,,,,http://hdl.handle.net/2333.1/g4f4r2kz,Colin Campbell,g4f4r2kz,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,609906878,,609906878,raw,003498319,monograph,,,,,,,,free,
New Line Added 03-07-22 JAS,,new title,Spätbabylonische Texte zum lokalen und regionalen Handel sowie zum Fernhandel aus dem Eanna-Archiv,,,,,,,,,,http://hdl.handle.net/2333.1/0vt4bm7w,Kristin Kleber,0vt4bm7w,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1015240831,,1015240831,raw,006016160,monograph,,,,,,,,free,
New Line Added 03-07-22 JAS,,new title,The arrows of the sun,,,,,,,,,,http://hdl.handle.net/2333.1/w3r22kx1,John MacGinnis,w3r22kx1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,811005010,,811005010,raw,811005010,monograph,,,,,,,,free,
New Line Added 03-07-22 JAS,,new title,"The archive of Mušēzib-Marduk, son of Kiribtu and descendant of Sîn-nāṣir",,,,,,,,,,http://hdl.handle.net/2333.1/rbnzskdn,Grant Frame,rbnzskdn,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,837508831,,837508831,raw,003742932,monograph,,,,,,,,free,
